Organisation Data ID,City,Organisation Name,Remarks,Blacklist Reason
490,,PEJABAT TANAH DAN JAJAHAN MACHANG,Email: ptjm@kelantan.gov.my,not suitable
493,KUALA LUMPUR,RHB BANK BERHAD,The application for internship must made through website,Not Found
492,KUALA LUMPUR,SIROI SOLUTIONS SDN BHD,The application for internship must made through website. ,Not Found
494,SERDANG,"PUSAT PENGURUSAN WAKAF, ZAKAT DAN ENDOWMEN (WAZAN)",Not Found,no longer taking interns
496,BANDAR BARU BANGI,MEDICSOFTWARE SDN. BHD,,Not Found
495,,PUSAT TRANSFORMASI KOMUNITI UNIVERSITI (UCTC UPM),Not Found,No inbound internship
497,BATU BERENDAM,INFINEON TECHNOLOGIES (MALAYSIA) SDN. BHD,The application for internship must made through website.,Not Found
498,KUANTAN,SYNTHESIS INTEGRATION SDN BHD,,Not Found
499,SERI KEMBANGAN,ALTICA SDN.BHD,,not suitable
500,CYBERJAYA,ISAHAM,,Not Found
501,PADANG BESAR,KOLEJ UNIVERSITI ISLAM PERLIS (KUIPS),,Not Found
502,KUALA LUMPUR,POS MALAYSIA BERHAD,The application for internship must made through website,Not Found
503,KUALA LUMPUR,GOCODE SDN BHD,,not suitable - this company is more of a sales company not an IT company
504,BANDAR BARU BANGI,AUTHENTIC VENTURE SDN BHD,,Not Found
505,KUALA LUMPUR,OPTIVOLVE GROUP SDN BHD,The application for internship must made through jobstreets. INTERNSHIP NO OPENINGS FOR NOW (UPDATE NOVEMBER 2023),Not Found
506,SHAH ALAM,PANASONIC INDUSTRIAL DEVICES MALAYSIA SDN. BHD,The application for internship must made through website,Not Found
507,CYBERJAYA  ,OBJECT EXPRESSION SDN BHD,,Not Found
508,SEPANG,AIRASIA AVIATION MANAGEMENT SERVICES SDN BHD,The application for internship must made through website,Not Found
509,CYBERJAYA,EMETRICS TECHNOLOGIES (M) SDN BHD,,EMETRICS TECHNOLOGIES (M) SDN. BHD. was incorporated in Malaysia with Registration Number 754791-M. It was registered on and it's current status is EXISTING.
511, ALOR SETAR,JABATAN PENDIDIKAN NEGERI KEDAH,,Not Found
510,SHAH ALAM,DIGNERSYS CLOUD BERHAD,,Not Found
512,KUALA LUMPUR,CORE EXPERT SYSTEMS SDN. BHD,,Not Found
513,SERDANG,VIEWPOINT RESEARCH CORPORATION SDN BHD,,Not Found
516,KOTA BHARU,KELANTAN ICT GATEWAY SDN BHD,,Not Found
515,KUALA LUMPUR,SYSARMY SDN BHD,,Not Found
518, KAJANG,LIME SOLUTION SDN BHD,,Not Found
514,KUALA LUMPUR,SILVERSTREET MALAYSIA SDN BHD,,Not Found
517,KUALA LUMPUR,CLOUDHAX SDN BHD,,Not Found
519,GEORGETOWN,PERBADANAN BEKALAN AIR PULAU PINANG SDN BHD,,Not Found
520,PERAI,TOPBIT SYSTEM SDN. BHD,,Not Found
521,CYBERJAYA,TCT APPS SOLUTION SDN. BHD.,,TCT APPS SOLUTION SDN. BHD. currently does not have any social media presence online and the address of the Company's registered office is unknown. 
522,SERI KEMBANGAN,VYROX INTERNATIONAL SDN BHD,,"long working hours, no allowance"
523,CYBERJAYA,TELEKOM RESEARCH & DEVELOPMENT SDN BHD,Not Found,Not Found
524,,LEADERSERVES,http://www.leaderserves.com,no track record
525,,ROGAYAH GHAZALI VENTURES,,not suitable
526,KANGAR,PEJABAT SETIAUSAHA KERAJAAN NEGERI PERLIS,,Not Found
527,,HR IT SEARCH SDN BHD,,not suitable
529,BANDAR TASIK SELATAN,ANSI SYSTEMS SDN BHD,,Not Found
528,KUALA LUMPUR,CANANG TECHNOLOGIES SDN BHD,,Not Found
530,,SAGE INTERACTIVE MSC SDN BHD,,Not Found
531,KEPALA BATAS ,INSTITUT PERUBATAN DAN PERGIGIAN TERMAJU,,not suitable for Computer Science students
532,PUCHONG,IO WEB STUDIO SDN. BHD,,Not Found
533,,TUAH PACKET SDN. BHD,info@tuahpacket.net,Not Found
534,CYBERJAYA,FISCAL DIGEST SDN BHD,,Not Found
535,DENGKIL,ADS WEB SERVICES SDN BHD,,Not Found
536, PETALING JAYA,HEALTHTICS,"Healthtics is a Healthcare Information System (HIS) developed by Healthtics Sdn. Bhd. The system is to reduce the manual tasks in Research Hospitals, Hospitals, Group Clinics and Clinics. Healthtics also provides a platform for patients to keep their healthcare records. We believe Healthcare and usage of modern technologies will help to spur its activities inline with other emerging industries.",Not Found
537,SUBANG JAYA,DIGI-X SDN BHD,The application of internship must made through company's website,Not Found
538,SUBANG JAYA,EV-DYNAMIC SDN. BHD,Human Resource Executive  Email:  cfsaw@evd.com.my,Not Found
539,SKUDAI,SPACE APPLICATION SDN. BHD,,Not Found
540,KUALA LUMPUR,SILVERLAKE AXIS SDN BHD,recruit@silverglobe.com,Not Found
541,DURIAN TUNGGAL,PUSAT PERKHIDMATAN PENGETAHUAN & KOMUNIKASI,,Not Found
543,KULIM,INFINEON TECHNOLOGIES,ifkmRecruitment@infineon.com,Not Found
542,PETALING JAYA,STRATEQ SYSTEMS SDN BHD (STRATEQ GROUP),,Not Found
545,KUALA LUMPUR,PRASARANA MALAYSIA BERHAD,Kindly submit your application along with complete documents as per required and please click the link provided  below https://docs.google.com/forms/d/e/1FAIpQLSdMQ_2OyyfgvNybM53tgg-5SaqqtZO93eNiTCIvYXiJ8wYULA/viewform,Not Found
544,KULIM,MIMOS BERHAD (KEDAH),Not Found,Not Found
548,,,,Not Found
549,PUCHONG,INSIGHT MIND SDN BHD (1222095-H),,Not Found
550,BANDAR BARU BANGI,CREATIVE SYSTEM CONSULTANT SDN BHD,,Not Found
551,SERI KEMBANGAN,CALIBER INTERCONNECTS SDN BHD,,Not Found
552,KUALA LUMPUR,HUAWEI TECHNOLOGIES (MALAYSIA) SDN BHD,Please refer to the companies website for internship application,Not Found
553,KUALA LUMPUR,NATIONAL ACADEMY OF ARTS CULTURE AND HERITAGE (ASWARA),,Not Found
555,IPOH ,TNB IPOH,,Not Found
556,IPOH,MAJLIS BANDARAYA IPOH,,Not Found
554,SHAH ALAM,INNOVACIA SDN BHD,,Not Found
557,,,,Not Found
558,KUALA LUMPUR,ZANKO SDN BHD,,Not Found
559,CHERAS,MEDIA SMART RESOURCES SDN BHD,,Not Found
560,KOTA KINABALU,PEJABAT PENDIDIKAN DAERAH KOTA KINABALU,,Not Found
561,KUALA LUMPUR,GRENAPPS SOLUTIONS SDN BHD,,Not Found
564,MASAI,GAINSYS SOLUTION,,Not Found
563,BANDAR BARU BANGI,DENSO (M) SDN BHD,,Not Found
562,SERI KEMBANGAN,ENVIRO EXCELTECH SDN. BHD.,,Not Found
565,CYBERJAYA,GB NETWORK SOLUTIONS SDN. BHD,,Not Found
567,PETALING JAYA,SAXCO MARKETING SDN BHD,,Not Found
566,KUALA LUMPUR,SETIA NUSANTARA ENGINEERING SDN BHD,,Not Found
568,CYBERJAYA,SWISS LINK COMMUNICATIONS SDN BHD,,Not Found
569,SERDANG,SEKOLAH PENGAJIAN SISWAZAH ,Not Found,Not suitable for IT student
570,KUALA LUMPUR,MAJLIS PERBANDARAN AMPANG JAYA,,Not Found
571,SERDANG,V.NET COMPUTER SERVICES SDN BHD,http://vn.my,Not Found
572,KUALA LUMPUR,INFOMINA SDN BHD,,Not Found
573,,UNIT PERHUBUNGAN DAN LATIHAN INDUSTRI,,Not Found
574,KUALA LUMPUR,FINEXUS@CITY CENTER (KUALA LUMPUR),Not Found,Not Found
575,,,,Not Found
576,PUTRAJAYA,LEMBAGA PENGGALAKAN PELANCONGAN MALAYSIA (TOURISM MALAYSIA),formerly known as MALAYSIA TOURISM PROMOTION BOARD,Not Found
577,SUBANG JAYA,ROCHE SERVICES (ASIA PACIFIC) SDN BHD,,Not Found
578,BERANANG,ELMLAB SDN. BHD.,,Not Found
580,HE BEI PROVINCE,GUANGZHOU YILAMI TECHNOLOGY CO. LTD,,Not Found
579,SUBANG JAYA,NEXASOFT SDN BHD,,Not Found
581,,,,Not Found
582,,,,Not Found
583,,,,Not Found
584,,,,Not Found
585,,PIHAK BERKUASA PERANTI PERUBATAN,mdb@mdb.gov.my,Not Found
586,BEHRANG,POLITEKNIK SULTAN AZLAN SHAH,,Not Found
587,PETALING JAYA,CYBER VILLAGE SDN BHD,,Not Found
589,KUALA LUMPUR,GLOBAL INTELLIGENCE SDN. BHD.,,Not Found
588,KLANG,ACT TECHNOLOGY SOLUTIONS SDN BHD (LAMA),,Not Found
591,,IT WONDERS DESIGN,hr@itwonders-web.com,Not Found
590,,HOSPITAL KUALA LUMPUR,,Not Found
592,,DEPARTMENT OF COMPUTER SCIENCE & ENGINEERING,dean-eng@qu.edu.qa,Not Found
593,MASAI,AUCTHUX SDN BHD,tharavink@havence.com.sg,Not Found
594,,HOKENSO SDN. BHD,,Not Found
596,,HLA INTEGRATED SDN. BHD,,Not Found
595,CYBERJAYA,IPINFRA NETWORKS SDN BHD,,Not Found
597,TAIPEI,LOHAS MULTIMEDIA CO. LTD,,Not Found
599,KUALA LUMPUR,PETRONAS_L46,,Not Found
598,W.P. LABUAN,PETRONAS CHEMICALS METHANOL SDN BHD (LABUAN),The application must made through company's website,Not Found
601,SERI KEMBANGAN,NATURE ENVIRONMENT PRODUCTS SDN BHD (NEP),,Not Found
600,PETALING JAYA,B2BE GSS SDN. BHD.,my.info@B2BE.com,Not Found
602,CYBERJAYA,DREAMEDGE SDN BHD,,Not Found
604,,BERRYPAY (M) SDN BHD,https://berrypay.com/,Not Found
603,,LASTO COMPUTER SERVICE CENTRE,,Tidak memenuhi skop fakulti
607,,U MOBILE SDN BHD,,Not Found
606,,SYARIKAT PEMBENAAN YEOH TIONG LAY SDN BHD (YTL CORPORATION),http://www.ytlconstruction.com/,Not Found
605, TAWAU,JABATAN PERKHIDMATAN KOMPUTER NEGERI CAWANGAN TAWAU  ,,Not Found
609,,PEJABAT PERKESO NEGERI PERAK,,Not Found
608,KUALA LUMPUR,BANK RAKYAT,,Not Found
610,SHAH ALAM,TOP GLOVE ,Not Found,Not Found
612,KUALA NERUS,INSTITUT TEKNOLOGI PETROLEUM PETRONAS (INSTEP),,Not Found
611,CYBERJAYA,AL ITQAN ACADEMY SDN BHD,academy.bit.com.my,Not Found
613,PUTRAJAYA,KOMETSOFT (M) SDN BHD,,Not Found
615,,OUVERTECH SDN BHD,,Not Found
614,PUTRAJAYA,KEMENTERIAN KEWANGAN MALAYSIA,,Not Found
618,,FORZIQ SDN BHD,,Not Found
617,,"TELEKOM MALAYSIA BERHAD, CAW. TAWAU",,Not Found
616,,TRISYSTEMS ENGINEERING SDN BHD,,Not Found
619, SUNGAI PETANI,MURTADHA DAKWAH CENTRE (MADAD),,Not Found
622,CHITTAGONG,DIGITAL LAB,,Not Found
620,KUALA LUMPUR,TELEKOM MALAYSIA BERHAD,,Not Found
621,CHENGDU,CHENGDU ALLITION TECHNOLOGY CO. LTD,,Not Found
623,KUALA LUMPUR,MAJLIS SUKAN NEGARA,https://www.nsc.gov.my/,Not Found
624,GEORGETOWN,INFINITEPAY SDN BHD,,Not Found
625,DOHA,QATAR MEDIA CORPORATION,,Not Found
626,KUALA LUMPUR,SITECORE MALAYSIA,The application for internship must made through website. ,Not Found
547,CYBERJAYA,DHL INFORMATION SERVICES (ASIA-PACIFIC) SDN. BHD.,Please deposit your resume and application form via email at: career.expmy@dhl.com,Not Found
546,SUBANG JAYA,EV-DYNAMIC SDN BHD,,Not Found
627,KUALA LUMPUR,MODULEIGHT TECHNOLOGIES SDN BHD,,Not Found
631,CYBERJAYA,JABATAN STANDARD MALAYSIA,,Not Found
629,KUALA LUMPUR,NORSKI1 SDN BHD (UMAI),The application for internship must made through website,Not Found
628,PUCHONG,NEXODN INTERNATIONAL SDN BHD,The application for internship must be made thru website,Not Found
630,KUALA LUMPUR,ALT SOLVE SDN BHD,,Not Found
634,BRICKFIELDS,SOFTWARE AG OPERATIONS MALAYSIA SDN BHD,,Not Found
632,,SISTEM RKK SDN BHD,,Not Found
633,,PETROSAINS SDN BHD,,Not Found
636,TAIPING,PANDAWORKS SOFTWARE PLT,,Not Found
635,,PETROSAINS PLAYSMART JOHOR BAHRU,,not suitable
637,HEBEI,CHINA EVERBRIGHT BANK,,Not Found
638,KUALA LUMPUR,BIOQUEST ADVISORY SDN. BHD.,,Not Found
641,SHAH ALAM,PAYDEE SDN BHD,,Not Found
640,DANAU KOTA,GO COACH GLOBAL SDN. BHD.,,Not Found
639,PETALING JAYA,HITACHI DIGITAL HOST SDN BHD (A SUBSIDIARY OF HITACHI EBWORX),"For more details, please email or apply online at careers",Not Found
643,PUTRAJAYA,"KEMENTERIAN SAINS, TEKNOLOGI & INOVASI (MOSTI)",Not Found,Not Found
644,KUALA LUMPUR,TOYYIBPAY SDN. BHD,,Not Found
642,PUTRAJAYA,JABATAN KOMUNIKASI KOMUNITI (J-KOM),,Not Found
645,KUALA LUMPUR,HRZ CREATIONS 53 SDN BHD,,Not Found
646,SHAH ALAM,QUADRA VIRTUAL SDN BHD,,Not Found
647,SHAH ALAM,SUPPORTIVE BASE SDN. BHD,,Not Found
648,DESA PANDAN,EDARAN IT SERVICES SDN BHD,,Not Found
649,GIZA,ULTIMATE SOLUTIONS,,Not Found
651,PETALING JAYA,QUICKDESK (MY),,Not Found
650,PETALING JAYA,INSHIELD TECHNOLOGY MALAYSIA SDN. BHD.,,Not Found
653,SHAH ALAM,HPCS SDN BHD,,Not Found
652,KUALA LUMPUR,HUACOMM TELECOMMUNICATIONS ENGINEERING (M) SDN BHD,,Not Found
654,SHAH ALAM,SAB SYSTEM SDN BHD,,Not Found
655,BUKIT JALIL,EVENESIS,The application for internship must made through website,Not Found
656,KUALA LUMPUR,FASHION VALET,Not Found,Not Found
658,TANJONG MALIM,PUSAT SUKAN UPSI,,Not Found
659,SHAH ALAM,KODEWAVE SDN BHD,,Not Found
657,CYBERJAYA,LEMBAGA HASIL DALAM NEGERI,,Not Found
660,SEGAMAT,KOLEJ KOMUNITI SEGAMAT 2,,Not Found
661,PETALING JAYA,STRATO SOLUTIONS SDN BHD,Not Found,Not Found
663,PENANG,ILUSI PRIMA SDN BHD,,Not Found
662, KOTA BHARU,JABATAN PENERANGAN NEGERI KELANTAN,,Not Found
664,PETALING JAYA,SCHLUMBERGER PROCUREMENT AND SUPPORT SERVICES SDN. BHD.,"For apply for an internship program, student must apply through company's website. ",Not Found
665,,PMCARE SDN BHD.,,Not Found
666,SICHUAN,"SICHUAN YUANDA SHUYANG PHARMACEUTICAL CO., LTD.",,Not Found
667,KUALA NERUS,PUSAT PENGURUSAN INFOSTRUKTUR & RANGKAIAN,,Not Found
668,,BMA UTAMA AGENCY,,Not Found
669,KOTA KINABALU,JABATAN PENDIDIKAN NEGERI SABAH,,Not Found
670,SHAH ALAM,SERBA DINAMIK IT SOLUTIONS SDN. BHD,,Not Found
671,PUCHONG,EXPET CONTROLS SDN BHD,,Not Found
672,ALOR SETAR,SYARIKAT AIR DARUL AMAN SDN. BHD. (SADA),,Not Found
673,KUALA LUMPUR,JEMZ GROUP INTERNATIONAL SDN BHD,,More to marketing and advertisement
674,CHENGDU,"SICHUAN JUTANG SCIENCE & TECHNOLOGY CO., LTD",,Not Found
675,SYLHET,SAVASAACHI MARKETING AGENCY,Application for job must made through website,Not Found
676,CYBERJAYA,LESTARI AERO INDUSTRIES SDN BHD,,Not Found
678,PUTRAJAYA,JABATAN PENDIDIKAN TINGGI,,Not Found
677,CYBERJAYA ,BURJ ASIA CORPORATION (M) SDN. BHD.,,Not Found
679,SHAANXI,BAOJI TIANHUI ELECTRICAL & MECHANICAL CO. LTD.,,Not Found
680,KUALA LUMPUR,SME CORPORATION MALAYSIA (SME CORP. MALAYSIA),,Skop kerja tidak sesuai dengan computer science fundamental
682,KUALA LUMPUR,ARNN TECHNOLOGIES SDN BHD,,Not Found
681,SEREMBAN,ON SEMINCONDUCTOR MALAYSIA SDN. BHD.(48430-K),,Not suitable for IT field
683,SERDANG,HOSPITAL PENGAJAR UPM,,Not Found
684,,,,Not Found
685,BANDAR BARU BANGI,MUTIARA TEKNOLOGI (M) SDN BHD,,Not Found
686,TRIPOLI,SAHARA INTERNATIONAL GROUP,,Not Found
690,GUANGDONG,ANHUI QIANXIN COMMUNICATION TECHNOLOGY CO LTD,,Not Found
687,KOTA BHARU,GLOBAL ACADEMIC EXCELLENCE (GAE),,Not Found
688,,,,Not Found
689,SHAH ALAM,ENCHE SDN BHD,,Not Found
692,BATU PAHAT,"UNIT ICT, HOSPITAL SULTANAH NORA ISMAIL",,Not Found
691,SEMENYIH,BLYON FASTENTIX SDN BHD,,Not Found
693, KUALA LUMPUR,HEXON DATA SDN BHD,,Not Found
695,PETALING JAYA,AZOR INDUSTRIES SDN BHD,,Not Found
694,SUBANG JAYA,DIGITALFREN SDN. BHD,,Not Found
696,TAMAN AYER KEROH HEIGHT,SOFTINN SOLUTIONS SDN. BHD,The application of internship must made through company's website,Not Found
698, KUALA LUMPUR,SHOPBACK,The application of internship must made through company's website,Not Found
699,PUTRAJAYA,JABATAN KASTAM DIRAJA MALAYSIA,,Not Found
697,BANDAR SAUJANA PUTRA,TEKNOKRAT NIAGA SDN BHD,,Not Found
700,KUALA LUMPUR,DATAMICRON SYSTEM SDN BHD,,Not Found
702, JOHOR BAHRU,INVENIO POTENTIAL SDN. BHD,Not Found,Not Found
701,JOHOR BAHRU,DREAMZTECH (M) BERHAD,,Not Found
703,CYBERJAYA,DELL TECHNOLOGIES MALAYSIA,The application of internship must made through company's website,Not Found
705,CYBERJAYA,PULSY TECHNOLOGY SDN BHD,The application of internship must made through company's website. ,Not Found
704,PUTRAJAYA,JABATAN IMIGRESEN MALAYSIA,,Not Found
706,KUALA LUMPUR,UNILEVER(MALAYSIA) HOLDINGS SDN BHD,,Not Found
707,RAWANG,PERODUA ENGINE MANUFACTURING SDN BHD,,Not Found
708, BUTTERWORTH,OPERION ECOMMERCE & SOFTWARE SDN BHD,,Not Found
709,PUTRAJAYA,KEMENTERIAN KESIHATAN MALAYSIA,,Not Found
710,CYBERJAYA,POCKET DATA (M) SDN BHD,,Not Found
711,SILIAU,TOP GLOVE BRANCH LUKUT,The application for  internship must made through company's website. ,Not Found
712,KUWAIT CITY,BROADBITS,,Not Found
713,GOMBAK,TILLJANNAH SDN BHD,,Not Found
715,KUALA LUMPUR,BRUNSFIELD COMPUTER SYSTEM SDN BHD,,Not Found
714,KUALA LUMPUR,PULSIFI,The application of internship must made through company's website. INTERNSHIP NO OPENINGS FOR NOW (UPDATE NOVEMBER 2023),Not Found
716,CYBERJAYA,JABATAN PENGANGKUTAN JALAN,,Not Found
718,CYBERJAYA,"ATOS SERVICES (M) SDN BHD,",,Not Found
717,AMPANG,CONSURV TECHNIC (M) SDN BHD,,Not Found
720,AYER KEROH,AMTIS SOLUTION SDN. BHD,,Not Found
721,SHAH ALAM,WEBCURE (M) SDN BHD,,Not Found
719,SHAH ALAM,NETIZEN TESTING SDN BHD,Please check the intern position in the website before applying,Not Found
722,SHAH ALAM,TASCO YUSEN GOLD COLD SDN. BHD,,Not Found
724, PUTRAJAYA,STELLARIZ SDN BHD,,Not Found
723,KUALA LUMPUR,FOMEMA IOT SDN. BHD,,Not Found
725, SHAH ALAM,RAZER MERCHANT SERVICES SDN BHD,,Not Found
726,KUALA LUMPUR,ENTRUSOL,,Not Found
727,KUALA LUMPUR,REDILABS SDN BHD,,Not Found
728,BUKIT JALIL,KINEXURE SDN. BHD,,Not Found
729,KUALA LUMPUR,MINISTRY XR,The internship application must be made through to their HR,Not Found
731,PUCHONG,SUN INNS HOTEL GROUP,,Not Found
730,PETALING JAYA,SETEL VENTURES SDN BHD,,Not Found
732, BANDAR BARU BANGI,SANDS CONSULTING SDN BHD,,Not Found
733,TAWAU,MAJLIS PERBANDARAN TAWAU (MPT),,Not Found
734,PETALING JAYA,KPMG MALAYSIA,,Not Found
735,MIRI,MEDIAPLUS DIGITAL SDN BHD,,Not Found
736,PETALING JAYA,SPEEDHOME,The application of internship must made through company's website.,Not Found
737,SHAH ALAM,PKT LOGISTICS (M) SDN. BHD,,Not Found
739,KUANTAN,PUSAT KUTIPAN ZAKAT PAHANG SDN BHD (357794T),,Not Found
738,PRAI, WALTA HEADQUARTER,,Not Found
740,PENANG,MCSB SYSTEMS MALAYSIA,,Not Found
741,PUTRAJAYA,LEMBAGA PEMBIAYAAN PERUMAHAN SEKTOR AWAM (LPPSA),The application for internship must made through website.,Not Found
742,KUALA LUMPUR,IFAST GLOBAL HUB AI SDN BHD (IFAST SERVICE CENTRE SDN BHD),Not Found,Not Found
744, SHAH ALAM,PANASONIC APPLIANCES AIR-CONDITIONING MALAYSIA SDN. BHD,,Not Found
743,KUALA LUMPUR,ORANGEFIN ASIA SDN BHD ,OrangeFIN Asia adalah  subsidiary company bagi insitemy,Not Found
745,KUALA LUMPUR,SERVICEROCKET SDN BHD,,Not Found
746,BANGSAR SOUTH CITY,ACE RESOURCE ADVISORY SERVICES SDN BHD,,Not Found
748,PETALING JAYA,IDEAVILLE AUTOMATION SDN BHD,,Not Found
747,KANGKAR PULAI,TILLJANNAH SDN BHD (CAWANGAN JOHOR),,Not Found
750,SINGAPORE,PERKD,,Not Found
749,SUBANG JAYA,SENSATA TECHNOLOGIES (M) SDN BHD,,Not Found
751,SUBANG JAYA,SALES CONNECTION ,,Not Found
752,KUALA LUMPUR,SHOPEE MOBILE MALAYSIA SDN. BHD,The application for internship must made through company's website. INTERNSHIP NO OPENING IN MALAYSIA FOR NOW (UPDATE NOVEMBER 2023). BUT IT INTERNSHIP OPEN IN INDONESIA.,Not Found
753,KUALA LUMPUR,BIZAID TECHNOLOGY SDN BHD,,Not Found
754,KUALA LUMPUR,IMOCHA SDN BHD,,Not Found
756,REGENSBURG,INFINEON TECHNOLOGIES AG ,,Not Found
755,PETALING JAYA,DATAWIZ SOFTWARE SOLUTIONS SDN BHD,,Not Found
758,KUALA LUMPUR,CARIGALI HESS OPERATING COMPANY SDN. BHD,,Not Found
757,KUALA LUMPUR,TOKIO MARINE LIFE INSURANCE MALAYSIA BHD,Not Found,Not Found
760,CYBERJAYA,CARPEDIA GLOBAL HOLIDAYS SDN BHD,,Not Found
759,BANDAR BARU BANGI,CQ SOLUTIONS,Tiada maklumat emel. Pelajar diminta untuk menghubungi no syarikat untuk mengetahui maklumat lanjut berkenaan program latihan industri. ,Not Found
761,KUALA LUMPUR,LM EDUCATION SDN BHD,,Not Found
762,KAJANG,AGENSI NUKLEAR MALAYSIA,,Not Found
764, KUALA LUMPUR,IPRICE VENTURES SDN. BHD.,,Not Found
763,ALOR GAJAH,HONDA MALAYSIA SDN. BHD,,Not Found
766,PUTRAJAYA ,KEMENTERIAN WILAYAH PERSEKUTUAN ,,Not Found
765,NILAI,PENASATRIA EVENT SDN BHD,,Not Found
768,CYBERJAYA,MALAYSIA DIGITAL ECONOMY CORPORATION(MDEC) SDN BHD,,Not Found
767,KAJANG,HOSPITAL SERDANG,,Not Found
770,DOHA,MULTIMEDIA TECHNOLOGY TRADING,,Not Found
769,SHAH ALAM,MYFUNDACTION,,Not Found
771,SUNGAI BULOH,DAIKIN MALAYSIA SDN BHD,Not Found,Not Found
772,GUANGZHOU,KUGOU,,Not Found
773,SUBANG JAYA,DOERPRENEUR SOFT,,Not Found
774,SHANAN NEW DISTRICT,CHINA MOBILE HUAINAN BRANCH,,Not Found
775,SUBANG JAYA,JOGET INC.,,Not Found
776,KUALA LUMPUR,TONG HIN MACHINERY HARDWARE TRADING SDN BHD (264978‐P),,Not Found
778,SERDANG,MARDI CORPORATION SDN BHD,,Not Found
777,KUALA DUNGUN,AR RAYYAN OPTOMETRY,,Not Found
779,PETALING JAYA,VIRTUAL INSTRUMENT & SYSTEM INNOVATION (VISI SDN BHD),,Not Found
780,"MID VALLEY CITY, LINGKARAN SYED PUTRA",ESTÉE LAUDER MALAYSIA SDN BHD (ESTÉE LAUDER COMPANIES),,Not Found
781, PUTRAJAYA,SPATIALWORKS SDN BHD,permohonan untuk latihan industri boleh juga dihantar kepada admin@spatialworks.com.my,Not Found
782,PETALING JAYA,AGMO TECH SDN BHD,,Not Found
784,PUCHONG,VERTIS DIGITAL SDN BHD,,Not Found
783,HARBIN,"BEIJING QIANYI SMARTCITY SERVICE CO., LTD.",,Not Found
785,KUALA LUMPUR,ARVATO SYSTEMS MALAYSIA,,Not Found
786,SINGAPORE,VERTIS DIGITAL PTE LTD (HQ),,Not Found
789,BAYAN LEPAS,"ROBERT BOSCH MALAYSIA SDN BHD (BAYAN LEPAS, PENANG)",,Not Found
787,PETALING JAYA,ROBERT BOSCH (MALAYSIA) SDN. BHD. (PETALING JAYA),,Not Found
788,SHAH ALAM,"BOSCH REXROTH SDN. BHD. (BUKIT JELUTONG, SHAH ALAM)",,Not Found
790,BAYAN LEPAS,"ROBERT BOSCH POWER TOOLS SDN BHD (BAYAN LEPAS, PENANG)",,Not Found
791,PRAI,"BOSCH REXROTH SDN BHD (PRAI, PENANG)",,Not Found
792,PRAI,"ROBERT BOSCH AUTOMOTIVE STEERING SDN BHD (PRAI, PENANG)",,Not Found
794,KUALA LUMPUR,INNOVEAM SDN BHD,,Not Found
793,,,,Not Found
795,CHERAS,TPLINK DISTRIBUTION MALAYSIA SDN BHD,Not Found,Not Found
796,KUALA LUMPUR,KUMPULAN WANG PERSARAAN (DIPERBADANKAN) (KWAP),,Not Found
797,PETALING JAYA,IWISERS SDN BHD,,Not Found
798,TANJONG KARANG,SMART FARM AGRITECH SDN. BHD.,,Not Found
799,SHAH ALAM,AIRDROITECH SDN BHD,Internship application through the website.,Not Found
800,KUALA LUMPUR,EOS SYSTEMS SDN. BHD.,,Not Found
801,KUALA LUMPUR,ZOINLA (M) SDN. BHD.,,Not Found
803,KUALA LUMPUR,ROCKETSVIEW MANAGEMENT SDN BHD ,,Not Found
805,KUALA LUMPUR,JURIS TECHNOLOGIES,EMEL YOUR RESUME AND TRANSCRIPTS TO recruitment@juristech.net,Not Found
804,JOHOR BHARU,FAUZEE MUSTAFFA & ASSOCIATES SDN BHD (FMA TAKAFUL) (BRANCH WISMA GULAM),Not Found,Not Found
806,KUALA LUMPUR,ERNST & YOUNG CONSULTING SDN. BHD.,Not Found,Not Found
807,KUALA LUMPUR,BIG CORRIDOR SDN. BHD.,"If you’re interested in applying for any of these jobs, do click on apply now or drop us a mail at bchr@big3.sg with your CV & portfolio link and we will get in contact with you!",Not Found
808,CHINA,"INSPUR ZHUOSHU BIG DATA INDUSTRY DEVELOPMENT CO., LTD",Not Found,Not Found
809,KUALA LUMPUR,KONSORTIUM PROHAWK SDN. BHD.,,Not Found
811,KAJANG,INSTITUT PENYELIDIKAN KESELAMATAN JALAN RAYA MALAYSIA (MIROS),,Not Found
810,SHAH ALAM,TRIVENT GLOBAL SDN BHD,   ,Not Found
812,PUCHONG,SIMPLY DATA SDN BHD,"Send request and brief introduction about yourself (name, course, relevant software skills competency - if any) to contactus@simplydata.com.my",Not Found
813,"MASAI, JOHOR ",GNEY SOFTWARE SDN BHD,,Not Found
814,SERI KEMBANGAN,D'SYNERGY SDN BHD,,Not Found
815,KUALA LUMPUR,DEX LABS SDN. BHD. ,Not Found,Not Found
816,KUALA LUMPUR, LAZADA MALAYSIA,,Not Found
817,NILAI,MAP2U SDN BHD,,Not Found
820,CYBERJAYA,SEELOZ (M) SDN BHD,,Not Found
818,KUALA LUMPUR,ARB BERHAD (ANNUM APCC SDN BHD),Not Found,Not Found
819,RAWANG,SINAR CHAIN SDN BHD,,Not Found
821,KUALA LUMPUR,BASS (M) SDN BHD,,Not Found
822,KUALA LUMPUR,VICTOR GROUP OF COMPANIES (ASIAN SECRETS),,Not Found
